HCT116	ENCFF936ECB.bam	ENCFF803XHI.bam
HCT116	ENCFF936ECB.bam	ENCFF987LET_pooled.bam
HCT116	ENCFF909AVK.bam	ENCFF803XHI.bam
HCT116	ENCFF909AVK.bam	ENCFF987LET_pooled.bam
RWPE1	ENCFF295RHS_pooled.bam	ENCFF623XOH.bam
RWPE1	ENCFF295RHS_pooled.bam	ENCFF900HJH.bam
natural_killer_cell	ENCFF956HAU_pooled.bam	ENCFF109OGO.bam
CD8-positive_alpha-beta_T_cell	ENCFF207TVB_pooled.bam	ENCFF201JLG.bam
Panc1	ENCFF241WRU.bam	ENCFF136XNV.bam
Panc1	ENCFF241WRU.bam	ENCFF325UTK.bam
Panc1	ENCFF317NXQ.bam	ENCFF136XNV.bam
Panc1	ENCFF317NXQ.bam	ENCFF325UTK.bam
myotube	ENCFF718SNV.bam	ENCFF776DRD.bam
myotube	ENCFF718SNV.bam	ENCFF356XDF.bam
myotube	ENCFF645NVZ.bam	ENCFF776DRD.bam
myotube	ENCFF645NVZ.bam	ENCFF356XDF.bam
mesendoderm	ENCFF940VYO_pooled.bam	ENCFF891DYF.bam
mesendoderm	ENCFF940VYO_pooled.bam	ENCFF461XXW.bam
psoas_muscle	ENCFF618ECA.bam	ENCFF177XXX.bam
psoas_muscle	ENCFF618ECA.bam	ENCFF997IVM.bam
psoas_muscle	ENCFF376ABG_pooled.bam	ENCFF177XXX.bam
psoas_muscle	ENCFF376ABG_pooled.bam	ENCFF997IVM.bam
mesenchymal_stem_cell	ENCFF349TTK_pooled.bam	ENCFF256KPQ.bam
mesenchymal_stem_cell	ENCFF349TTK_pooled.bam	ENCFF369GDL.bam
vagina	ENCFF446TOY.bam	ENCFF409CBK.bam
vagina	ENCFF446TOY.bam	ENCFF626GLE.bam
GM23338	ENCFF640ZAZ.bam	ENCFF321FQC.bam
GM23338	ENCFF640ZAZ.bam	ENCFF733BSS.bam
GM23338	ENCFF346KOY.bam	ENCFF321FQC.bam
GM23338	ENCFF346KOY.bam	ENCFF733BSS.bam
bipolar_neuron	ENCFF628VHI.bam	ENCFF535NQP.bam
bipolar_neuron	ENCFF628VHI.bam	ENCFF467DLB.bam
bipolar_neuron	ENCFF918MRP.bam	ENCFF535NQP.bam
bipolar_neuron	ENCFF918MRP.bam	ENCFF467DLB.bam
T-cell	ENCFF977MFB_pooled.bam	ENCFF984WED.bam
spinal_cord	ENCFF640BEI_pooled.bam	ENCFF701FTO.bam
large_intestine	ENCFF482DCE_pooled.bam	ENCFF744EGF.bam
muscle_of_trunk	ENCFF593JQF_pooled.bam	ENCFF252YHG.bam
muscle_of_leg	ENCFF704SJJ_pooled.bam	ENCFF733FEZ.bam
hepatocyte	ENCFF338XIK.bam	ENCFF705YCO.bam
hepatocyte	ENCFF177TFR.bam	ENCFF705YCO.bam
hepatocyte	ENCFF471WBD.bam	ENCFF705YCO.bam
hepatocyte	ENCFF854ZNK.bam	ENCFF705YCO.bam
coronary_artery	ENCFF016IVM.bam	ENCFF970OOE.bam
tibial_artery	ENCFF500UBP.bam	ENCFF114QOS.bam
stomach	ENCFF035CRF.bam	ENCFF702ZFB.bam
stomach	ENCFF035CRF.bam	ENCFF732RRR.bam
stomach	ENCFF035CRF.bam	ENCFF632UKV.bam
stomach	ENCFF035CRF.bam	ENCFF824THT.bam
stomach	ENCFF737LRX.bam	ENCFF702ZFB.bam
stomach	ENCFF737LRX.bam	ENCFF732RRR.bam
stomach	ENCFF737LRX.bam	ENCFF632UKV.bam
stomach	ENCFF737LRX.bam	ENCFF824THT.bam
stomach	ENCFF063IJW.bam	ENCFF702ZFB.bam
stomach	ENCFF063IJW.bam	ENCFF732RRR.bam
stomach	ENCFF063IJW.bam	ENCFF632UKV.bam
stomach	ENCFF063IJW.bam	ENCFF824THT.bam
stomach	ENCFF532BMQ.bam	ENCFF702ZFB.bam
stomach	ENCFF532BMQ.bam	ENCFF732RRR.bam
stomach	ENCFF532BMQ.bam	ENCFF632UKV.bam
stomach	ENCFF532BMQ.bam	ENCFF824THT.bam
stomach	ENCFF801MAX.bam	ENCFF702ZFB.bam
stomach	ENCFF801MAX.bam	ENCFF732RRR.bam
stomach	ENCFF801MAX.bam	ENCFF632UKV.bam
stomach	ENCFF801MAX.bam	ENCFF824THT.bam
stomach	ENCFF872JDP.bam	ENCFF702ZFB.bam
stomach	ENCFF872JDP.bam	ENCFF732RRR.bam
stomach	ENCFF872JDP.bam	ENCFF632UKV.bam
stomach	ENCFF872JDP.bam	ENCFF824THT.bam
stomach	ENCFF864RNP.bam	ENCFF702ZFB.bam
stomach	ENCFF864RNP.bam	ENCFF732RRR.bam
stomach	ENCFF864RNP.bam	ENCFF632UKV.bam
stomach	ENCFF864RNP.bam	ENCFF824THT.bam
stomach	ENCFF789ART.bam	ENCFF702ZFB.bam
stomach	ENCFF789ART.bam	ENCFF732RRR.bam
stomach	ENCFF789ART.bam	ENCFF632UKV.bam
stomach	ENCFF789ART.bam	ENCFF824THT.bam
stomach	ENCFF009EYA.bam	ENCFF702ZFB.bam
stomach	ENCFF009EYA.bam	ENCFF732RRR.bam
stomach	ENCFF009EYA.bam	ENCFF632UKV.bam
stomach	ENCFF009EYA.bam	ENCFF824THT.bam
stomach	ENCFF249QTE.bam	ENCFF702ZFB.bam
stomach	ENCFF249QTE.bam	ENCFF732RRR.bam
stomach	ENCFF249QTE.bam	ENCFF632UKV.bam
stomach	ENCFF249QTE.bam	ENCFF824THT.bam
stomach	ENCFF304UIG.bam	ENCFF702ZFB.bam
stomach	ENCFF304UIG.bam	ENCFF732RRR.bam
stomach	ENCFF304UIG.bam	ENCFF632UKV.bam
stomach	ENCFF304UIG.bam	ENCFF824THT.bam
stomach	ENCFF554COP.bam	ENCFF702ZFB.bam
stomach	ENCFF554COP.bam	ENCFF732RRR.bam
stomach	ENCFF554COP.bam	ENCFF632UKV.bam
stomach	ENCFF554COP.bam	ENCFF824THT.bam
