GM23248	ENCFF747VYA.bam	ENCFF575LUX.bam
bipolar_neuron	ENCFF490VRF.bam	ENCFF374WOL.bam
bipolar_neuron	ENCFF490VRF.bam	ENCFF798RXC.bam
bipolar_neuron	ENCFF246NFB.bam	ENCFF374WOL.bam
bipolar_neuron	ENCFF246NFB.bam	ENCFF798RXC.bam
PC-9	ENCFF042UPR.bam	ENCFF237PXW.bam
PC-9	ENCFF042UPR.bam	ENCFF237EXU.bam
PC-9	ENCFF123UOW.bam	ENCFF237PXW.bam
PC-9	ENCFF123UOW.bam	ENCFF237EXU.bam
A549	ENCFF215ZJQ.bam	ENCFF740RUT.bam
A549	ENCFF215ZJQ.bam	ENCFF904HDB.bam
A549	ENCFF215ZJQ.bam	ENCFF735JED.bam
A549	ENCFF037NDD.bam	ENCFF740RUT.bam
A549	ENCFF037NDD.bam	ENCFF904HDB.bam
A549	ENCFF037NDD.bam	ENCFF735JED.bam
A549	ENCFF548VIM.bam	ENCFF740RUT.bam
A549	ENCFF548VIM.bam	ENCFF904HDB.bam
A549	ENCFF548VIM.bam	ENCFF735JED.bam
A549	ENCFF633PXA.bam	ENCFF740RUT.bam
A549	ENCFF633PXA.bam	ENCFF904HDB.bam
A549	ENCFF633PXA.bam	ENCFF735JED.bam
A549	ENCFF862NZD.bam	ENCFF740RUT.bam
A549	ENCFF862NZD.bam	ENCFF904HDB.bam
A549	ENCFF862NZD.bam	ENCFF735JED.bam
A549	ENCFF937BFS.bam	ENCFF305BQC.bam
A549	ENCFF937BFS.bam	ENCFF938XPP.bam
A549	ENCFF937BFS.bam	ENCFF620IZN.bam
A549	ENCFF287FKK.bam	ENCFF305BQC.bam
A549	ENCFF287FKK.bam	ENCFF938XPP.bam
A549	ENCFF287FKK.bam	ENCFF620IZN.bam
A549	ENCFF681EYE.bam	ENCFF305BQC.bam
A549	ENCFF681EYE.bam	ENCFF938XPP.bam
A549	ENCFF681EYE.bam	ENCFF620IZN.bam
A549	ENCFF064MSU.bam	ENCFF305BQC.bam
A549	ENCFF064MSU.bam	ENCFF938XPP.bam
A549	ENCFF064MSU.bam	ENCFF620IZN.bam
GM12878	ENCFF348JOK_pooled.bam	ENCFF620IUQ.bam
GM12878	ENCFF348JOK_pooled.bam	ENCFF067FBS.bam
GM12878	ENCFF445PZT.bam	ENCFF620IUQ.bam
GM12878	ENCFF445PZT.bam	ENCFF067FBS.bam
Karpas-422	ENCFF053ORG.bam	ENCFF587YTL.bam
Karpas-422	ENCFF053ORG.bam	ENCFF107HAO.bam
Karpas-422	ENCFF610ESU.bam	ENCFF587YTL.bam
Karpas-422	ENCFF610ESU.bam	ENCFF107HAO.bam
A549	ENCFF271AAE.bam	ENCFF283DTH.bam
A549	ENCFF271AAE.bam	ENCFF270CXC.bam
A549	ENCFF271AAE.bam	ENCFF558QDK.bam
A549	ENCFF702KRA.bam	ENCFF283DTH.bam
A549	ENCFF702KRA.bam	ENCFF270CXC.bam
A549	ENCFF702KRA.bam	ENCFF558QDK.bam
A549	ENCFF539LZP.bam	ENCFF283DTH.bam
A549	ENCFF539LZP.bam	ENCFF270CXC.bam
A549	ENCFF539LZP.bam	ENCFF558QDK.bam
A549	ENCFF081ZPV.bam	ENCFF283DTH.bam
A549	ENCFF081ZPV.bam	ENCFF270CXC.bam
A549	ENCFF081ZPV.bam	ENCFF558QDK.bam
A549	ENCFF177ONC.bam	ENCFF864KBZ.bam
A549	ENCFF177ONC.bam	ENCFF054IZM.bam
A549	ENCFF177ONC.bam	ENCFF332EYL.bam
A549	ENCFF396TBK.bam	ENCFF864KBZ.bam
A549	ENCFF396TBK.bam	ENCFF054IZM.bam
A549	ENCFF396TBK.bam	ENCFF332EYL.bam
A549	ENCFF067NET.bam	ENCFF864KBZ.bam
A549	ENCFF067NET.bam	ENCFF054IZM.bam
A549	ENCFF067NET.bam	ENCFF332EYL.bam
A549	ENCFF382SDZ.bam	ENCFF864KBZ.bam
A549	ENCFF382SDZ.bam	ENCFF054IZM.bam
A549	ENCFF382SDZ.bam	ENCFF332EYL.bam
OCI-LY7	ENCFF914OVS.bam	ENCFF058PMH.bam
OCI-LY7	ENCFF914OVS.bam	ENCFF576WPY.bam
OCI-LY7	ENCFF275HFU.bam	ENCFF058PMH.bam
OCI-LY7	ENCFF275HFU.bam	ENCFF576WPY.bam
upper_lobe_of_left_lung	ENCFF253RQL.bam	ENCFF625HBV.bam
aorta	ENCFF433CIP.bam	ENCFF936WJF.bam
aorta	ENCFF433CIP.bam	ENCFF233YWT.bam
right_lobe_of_liver	ENCFF840YUG.bam	ENCFF833JWT.bam
right_lobe_of_liver	ENCFF840YUG.bam	ENCFF847JOG.bam
HL-60	ENCFF897WUG.bam	ENCFF896NMH.bam
HL-60	ENCFF897WUG.bam	ENCFF363VMR.bam
HL-60	ENCFF507NRN.bam	ENCFF896NMH.bam
HL-60	ENCFF507NRN.bam	ENCFF363VMR.bam
Peyer's_patch	ENCFF565WWD.bam	ENCFF502HDS.bam
coronary_artery	ENCFF038PFJ.bam	ENCFF694YXZ.bam
ascending_aorta	ENCFF381PWT.bam	ENCFF334FYH.bam
tibial_nerve	ENCFF188DKY.bam	ENCFF949ASZ.bam
NCI-H929	ENCFF042UCN.bam	ENCFF627SMP.bam
NCI-H929	ENCFF042UCN.bam	ENCFF581PPG.bam
NCI-H929	ENCFF339FTF.bam	ENCFF627SMP.bam
NCI-H929	ENCFF339FTF.bam	ENCFF581PPG.bam
thyroid_gland	ENCFF348BYT.bam	ENCFF415WBC.bam
thyroid_gland	ENCFF348BYT.bam	ENCFF851PLB.bam
spleen	ENCFF644YKH.bam	ENCFF996VBT_pooled.bam
heart_right_ventricle	ENCFF746RHX.bam	ENCFF329OFV.bam
right_cardiac_atrium	ENCFF174QIK.bam	ENCFF016BKG.bam
DND-41	ENCFF633MBP.bam	ENCFF242XDS.bam
DND-41	ENCFF633MBP.bam	ENCFF717ISA.bam
DND-41	ENCFF385YUA.bam	ENCFF242XDS.bam
DND-41	ENCFF385YUA.bam	ENCFF717ISA.bam
lung	ENCFF416BED.bam	ENCFF158ASJ.bam
body_of_pancreas	ENCFF979XWD.bam	ENCFF192QLB.bam
tibial_artery	ENCFF654SCU.bam	ENCFF970PJJ.bam
tibial_artery	ENCFF654SCU.bam	ENCFF078ATZ.bam
uterus	ENCFF784KKI.bam	ENCFF578UBY.bam
uterus	ENCFF784KKI.bam	ENCFF729CWA.bam
right_atrium_auricular_region	ENCFF758MMO.bam	ENCFF206UXT.bam
right_atrium_auricular_region	ENCFF758MMO.bam	ENCFF377QFZ.bam
prostate_gland	ENCFF463DFD.bam	ENCFF110DAE.bam
prostate_gland	ENCFF463DFD.bam	ENCFF988MRU.bam
heart_left_ventricle	ENCFF676NHC.bam	ENCFF232PCF.bam
breast_epithelium	ENCFF377XBG.bam	ENCFF324ZJH.bam
thoracic_aorta	ENCFF477PJL.bam	ENCFF777BON_pooled.bam
thoracic_aorta	ENCFF477PJL.bam	ENCFF111DOD.bam
GM23338	ENCFF516UCG.bam	ENCFF796JKM.bam
GM23338	ENCFF516UCG.bam	ENCFF537DEY.bam
GM23338	ENCFF935DJV.bam	ENCFF796JKM.bam
GM23338	ENCFF935DJV.bam	ENCFF537DEY.bam
HAP-1	ENCFF884HBE.bam	ENCFF806PAF.bam
HAP-1	ENCFF884HBE.bam	ENCFF496HYU.bam
HAP-1	ENCFF258YTI.bam	ENCFF806PAF.bam
HAP-1	ENCFF258YTI.bam	ENCFF496HYU.bam
sigmoid_colon	ENCFF983AAB.bam	ENCFF812MHQ.bam
H1	ENCFF188RKP.bam	ENCFF654RIP.bam
H1	ENCFF188RKP.bam	ENCFF864UIC.bam
H1	ENCFF188RKP.bam	ENCFF239JDX.bam
H1	ENCFF188RKP.bam	ENCFF746AFV.bam
H1	ENCFF188RKP.bam	ENCFF026EYS.bam
H1	ENCFF188RKP.bam	ENCFF206RAN.bam
IMR-90	ENCFF132RDS.bam	ENCFF464TPI.bam
IMR-90	ENCFF132RDS.bam	ENCFF188JME.bam
IMR-90	ENCFF537ABP.bam	ENCFF464TPI.bam
IMR-90	ENCFF537ABP.bam	ENCFF188JME.bam
IMR-90	ENCFF361OWP.bam	ENCFF464TPI.bam
IMR-90	ENCFF361OWP.bam	ENCFF931BBL.bam
IMR-90	ENCFF361OWP.bam	ENCFF188JME.bam
IMR-90	ENCFF361OWP.bam	ENCFF188QNK.bam
IMR-90	ENCFF625XPN.bam	ENCFF464TPI.bam
IMR-90	ENCFF625XPN.bam	ENCFF188JME.bam
IMR-90	ENCFF308HFY.bam	ENCFF464TPI.bam
IMR-90	ENCFF308HFY.bam	ENCFF188JME.bam
IMR-90	ENCFF813EYY.bam	ENCFF464TPI.bam
IMR-90	ENCFF813EYY.bam	ENCFF188JME.bam
IMR-90	ENCFF653ZVE.bam	ENCFF464TPI.bam
IMR-90	ENCFF653ZVE.bam	ENCFF188JME.bam
IMR-90	ENCFF618FFB.bam	ENCFF464TPI.bam
IMR-90	ENCFF618FFB.bam	ENCFF931BBL.bam
IMR-90	ENCFF618FFB.bam	ENCFF188JME.bam
IMR-90	ENCFF618FFB.bam	ENCFF188QNK.bam
HepG2	ENCFF878RGP.bam	ENCFF268MFV.bam
HepG2	ENCFF878RGP.bam	ENCFF025MPI.bam
HepG2	ENCFF878RGP.bam	ENCFF449KNN.bam
HepG2	ENCFF878RGP.bam	ENCFF339MLY.bam
thymus	ENCFF997JMS.bam	ENCFF721GBQ.bam
thymus	ENCFF997JMS.bam	ENCFF874DOS.bam
iPS_DF_19.11	ENCFF636FWW.bam	ENCFF729RQM.bam
iPS_DF_19.11	ENCFF636FWW.bam	ENCFF461LZB.bam
iPS_DF_19.11	ENCFF966PEX.bam	ENCFF729RQM.bam
iPS_DF_19.11	ENCFF966PEX.bam	ENCFF461LZB.bam
iPS_DF_19.11	ENCFF793HZT.bam	ENCFF493NLJ.bam
common_myeloid_progenitor_CD34-positive	ENCFF608DQL.bam	ENCFF694POM.bam
common_myeloid_progenitor_CD34-positive	ENCFF608DQL.bam	ENCFF994JNL.bam
common_myeloid_progenitor_CD34-positive	ENCFF608DQL.bam	ENCFF158WOQ.bam
common_myeloid_progenitor_CD34-positive	ENCFF536VIM.bam	ENCFF694POM.bam
common_myeloid_progenitor_CD34-positive	ENCFF536VIM.bam	ENCFF994JNL.bam
common_myeloid_progenitor_CD34-positive	ENCFF536VIM.bam	ENCFF158WOQ.bam
gastrocnemius_medialis	ENCFF486CAT.bam	ENCFF967KMK.bam
gastrocnemius_medialis	ENCFF486CAT.bam	ENCFF859JWV.bam
gastrocnemius_medialis	ENCFF486CAT.bam	ENCFF018YLH.bam
gastrocnemius_medialis	ENCFF486CAT.bam	ENCFF584JVS.bam
gastrocnemius_medialis	ENCFF486CAT.bam	ENCFF069XVF.bam
gastrocnemius_medialis	ENCFF486CAT.bam	ENCFF932PWN.bam
gastrocnemius_medialis	ENCFF705QKE.bam	ENCFF967KMK.bam
gastrocnemius_medialis	ENCFF705QKE.bam	ENCFF859JWV.bam
gastrocnemius_medialis	ENCFF705QKE.bam	ENCFF018YLH.bam
gastrocnemius_medialis	ENCFF705QKE.bam	ENCFF584JVS.bam
gastrocnemius_medialis	ENCFF705QKE.bam	ENCFF069XVF.bam
gastrocnemius_medialis	ENCFF705QKE.bam	ENCFF932PWN.bam
gastrocnemius_medialis	ENCFF634BJE.bam	ENCFF967KMK.bam
